Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance OG,Performance Recov,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Expected xA,Expected A-xAG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,KP,1/3,PPA,CrsPA,PrgP
2302,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,31,1993,0,0,0,27.0,0,1,1,0,0,0,5,0,0,36,36,4,99,23,0,91,0.8,0.8,1.9,2.7,1.9,-0.9,0.08,-0.8,-0.8,69,88,101,0.0,0.04,0.04,0.0,0.04,0.03,0.07,0.1,0.03,0.1,27.0,50,24,28,19,3,15,46,32.6,31,27,6,21,23,73,35,0,0,9,3,33.3,0.33,0.11,0.0,0.0,18.6,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,59,2.19,44,5,2,2,5,1,2,0.07,2,0,0,0,0,0,16,22,42.1,611,977,62.5,10552,4661,20,58,35,15,88
2303,Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,30,1994,0,0,0,21.8,4,3,7,3,1,1,3,1,0,15,28,1,30,12,0,89,3.6,2.8,1.8,4.6,3.0,1.2,0.06,0.4,0.2,39,111,69,0.18,0.14,0.32,0.14,0.28,0.16,0.08,0.25,0.13,0.21,21.8,39,24,18,20,1,23,42,54.8,19,31,12,19,12,51,34,0,4,46,19,41.3,2.11,0.87,0.07,0.16,22.6,5,1,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,70,3.21,53,6,4,5,2,0,9,0.41,8,0,0,0,1,0,6,20,23.1,868,1067,81.3,12805,3494,22,78,23,1,111
2304,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,29,1995,0,0,0,15.4,0,1,1,0,0,0,0,0,0,8,8,0,27,24,1,107,0.0,0.0,0.4,0.5,1.3,0.6,0.02,0.0,0.0,38,63,42,0.0,0.07,0.07,0.0,0.07,0.0,0.03,0.03,0.0,0.03,15.4,28,16,13,10,5,21,32,65.6,11,19,7,12,24,52,37,0,0,1,0,0.0,0.07,0.0,0.0,0.0,27.4,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,27,1.76,23,1,0,0,2,1,4,0.26,4,0,0,0,0,0,15,23,39.5,605,784,77.2,10049,3666,7,39,13,6,63
2305,Dominic Sadi,eng ENG,FW,Bournemouth,eng Premier League,21,2003,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0
2306,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,27,1997,0,0,0,12.0,3,1,4,3,0,0,4,0,0,45,19,27,12,0,0,34,3.6,3.6,1.1,4.7,0.9,-0.1,0.12,-0.6,-0.6,18,13,74,0.25,0.08,0.33,0.25,0.33,0.3,0.09,0.39,0.3,0.39,12.0,15,10,2,8,5,4,8,50.0,4,9,0,9,0,15,10,0,3,33,10,30.3,2.76,0.84,0.09,0.3,14.7,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,23,1.92,10,0,6,4,2,1,2,0.17,1,0,1,0,0,0,29,51,36.3,131,192,68.2,1831,294,10,8,4,1,13
2307,Alexis Saelemaekers,be BEL,"FW,MF",Bologna,it Serie A,25,1999,0,0,0,21.0,4,2,6,4,0,0,7,1,1,16,58,2,86,13,0,112,2.6,2.6,2.8,5.5,3.5,-0.8,0.09,1.4,1.4,65,77,180,0.19,0.1,0.29,0.19,0.29,0.13,0.14,0.26,0.13,0.26,21.0,32,22,13,14,5,12,27,44.4,15,13,1,12,13,45,10,1,4,29,10,34.5,1.38,0.48,0.14,0.4,23.2,4,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,85,4.06,52,18,6,5,4,0,10,0.48,6,0,1,1,2,0,8,7,53.3,786,1008,78.0,12039,3234,44,39,35,5,77
2308,Pablo Saenz,es ESP,MF,Granada,es La Liga,23,2001,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,3,2,0,1,1,3,33.3,2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5,7,71.4,106,61,0,0,2,1,2
2309,Modibo Sagnan,ml MLI,DF,Montpellier,fr Ligue 1,25,1999,0,0,0,11.7,2,0,2,2,0,0,5,0,0,19,8,0,1,15,0,51,1.2,1.2,0.3,1.5,0.4,-0.3,0.13,0.8,0.8,7,25,5,0.17,0.0,0.17,0.17,0.17,0.1,0.03,0.13,0.1,0.13,11.7,34,22,23,9,2,15,25,60.0,10,13,9,4,15,49,67,0,2,9,3,33.3,0.77,0.26,0.22,0.67,19.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,8,0.68,7,0,0,0,0,1,1,0.09,1,0,0,0,0,0,20,10,66.7,442,517,85.5,8897,3096,3,27,0,0,25
2310,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,29,1995,0,0,0,11.3,7,1,8,7,0,0,1,0,0,33,15,8,15,4,0,33,5.7,5.7,0.9,6.6,1.2,0.1,0.13,1.3,1.3,18,26,95,0.62,0.09,0.71,0.62,0.71,0.5,0.08,0.58,0.5,0.58,11.3,8,4,1,2,5,2,9,22.2,7,4,0,4,4,12,3,0,7,45,18,40.0,3.97,1.59,0.16,0.39,13.6,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,38,3.35,25,0,4,5,2,2,5,0.44,1,0,2,1,1,0,8,23,25.8,193,268,72.0,2835,706,12,20,12,2,26
2311,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,26,1998,0,0,0,3.8,0,0,0,0,0,0,1,0,0,3,4,0,7,3,0,23,0.1,0.1,0.1,0.2,0.1,-0.1,0.04,-0.1,-0.1,8,15,6,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,3.8,17,7,10,6,1,11,19,57.9,8,9,4,5,3,20,15,0,0,3,1,33.3,0.78,0.26,0.0,0.0,22.4,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,3,0.78,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,3,4,42.9,136,172,79.1,2097,901,1,10,0,0,15
2312,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,23,2001,0,0,0,32.4,16,9,25,10,6,6,4,0,0,41,69,8,181,15,0,155,15.5,10.8,10.5,21.2,11.0,-1.5,0.11,0.5,-0.8,155,126,508,0.49,0.28,0.77,0.31,0.59,0.48,0.32,0.8,0.33,0.65,32.4,66,35,22,24,20,26,59,44.1,33,43,2,41,15,81,24,1,16,102,31,30.4,3.14,0.96,0.1,0.32,16.3,0,6,6,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,188,5.8,137,26,10,9,4,2,21,0.65,16,2,1,1,1,0,23,36,39.0,1143,1512,75.6,16891,4402,91,39,73,12,126
2313,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,34,1990,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,50.0,15,16,93.8,192,105,0,0,0,0,1
2314,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,23,2001,0,0,0,5.8,4,1,5,4,0,0,3,0,0,10,10,1,20,10,0,38,3.1,3.1,0.5,3.6,1.2,0.5,0.19,0.9,0.9,15,18,61,0.69,0.17,0.86,0.69,0.86,0.54,0.08,0.62,0.54,0.62,5.8,15,7,5,6,4,11,18,61.1,7,4,0,4,10,25,5,0,4,17,9,52.9,2.92,1.55,0.24,0.44,15.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,17,2.93,13,0,1,3,0,0,1,0.17,1,0,0,0,0,0,4,7,36.4,177,232,76.3,2754,612,5,11,7,2,18
2315,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,32,1992,0,0,0,28.2,18,10,28,13,5,7,2,0,0,12,26,17,41,2,0,84,21.2,15.5,11.8,27.3,7.5,-1.8,0.15,-3.2,-2.5,98,147,341,0.64,0.36,0.99,0.46,0.82,0.75,0.42,1.17,0.55,0.97,28.2,17,11,1,8,8,6,21,28.6,15,19,1,18,2,19,1,0,18,107,47,43.9,3.8,1.67,0.12,0.28,15.5,1,5,7,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,139,4.94,103,2,7,21,5,1,20,0.71,14,0,2,3,1,0,6,14,30.0,737,1010,73.0,10826,3213,66,56,68,6,147
2316,Amine Salama,fr FRA,FW,Reims,fr Ligue 1,24,2000,0,0,0,3.5,0,0,0,0,0,0,0,0,0,3,3,6,5,1,0,14,0.7,0.7,0.2,1,0.2,-0.2,0.12,-0.7,-0.7,10,7,33,0.0,0.0,0.0,0.0,0.0,0.21,0.07,0.27,0.21,0.27,3.5,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,1,0,0,6,1,16.7,1.73,0.29,0.0,0.0,13.8,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,8,2.3,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,3,2,60.0,48,73,65.8,752,173,5,7,1,1,7
2317,Kike Salas,es ESP,DF,Sevilla,es La Liga,22,2002,0,0,0,17.8,3,0,3,3,0,0,10,0,0,32,10,1,7,26,0,81,0.8,0.8,0.5,1.4,0.8,-0.5,0.05,2.2,2.2,11,61,16,0.17,0.0,0.17,0.17,0.17,0.05,0.03,0.08,0.05,0.08,17.8,41,23,26,12,3,22,36,61.1,14,25,14,11,26,67,91,1,3,16,5,31.3,0.9,0.28,0.19,0.6,12.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,13,0.73,9,1,0,1,1,1,0,0.0,0,0,0,0,0,0,66,40,62.3,794,1009,78.7,13465,4857,5,54,6,2,61
2318,William Saliba,fr FRA,DF,Arsenal,eng Premier League,23,2001,0,0,0,38.0,2,1,3,2,0,0,4,0,0,22,16,0,3,29,0,213,1.6,1.6,0.2,1.8,0.9,0.8,0.16,0.4,0.4,16,157,6,0.05,0.03,0.08,0.05,0.08,0.04,0.01,0.05,0.04,0.05,38.0,41,26,28,12,1,20,27,74.1,7,32,17,15,29,70,81,3,2,10,3,30.0,0.26,0.08,0.2,0.67,10.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,29,0.76,26,0,1,2,0,0,3,0.08,3,0,0,0,0,0,72,49,59.5,2635,2851,92.4,43599,15948,6,175,6,1,157
2319,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,25,1999,0,0,0,11.5,0,1,1,0,0,0,2,0,0,12,5,1,1,22,0,65,0.2,0.2,0.2,0.5,0.2,0.8,0.06,-0.2,-0.2,7,72,6,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.04,0.02,0.04,11.5,27,12,11,13,3,17,26,65.4,9,21,12,9,22,49,44,0,0,4,1,25.0,0.35,0.09,0.0,0.0,14.3,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,10,0.87,9,0,0,0,0,1,2,0.17,2,0,0,0,0,0,36,21,63.2,657,778,84.4,11352,4819,3,88,4,0,72
2320,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,27,1997,0,0,0,20.4,3,2,5,3,0,1,6,0,0,41,42,11,73,6,0,71,7.9,7.1,3.5,10.6,3.6,-1.5,0.14,-4.9,-4.1,47,41,139,0.15,0.1,0.24,0.15,0.24,0.39,0.17,0.56,0.35,0.52,20.4,17,10,5,5,7,8,20,40.0,12,21,1,20,6,23,23,0,3,55,19,34.5,2.69,0.93,0.05,0.16,15.8,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,69,3.38,51,0,2,11,5,0,10,0.49,5,0,0,3,2,0,29,46,38.7,416,588,70.7,6140,1376,29,26,28,12,41
2321,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,32,1992,0,0,0,17.4,1,1,2,1,0,0,3,0,0,18,9,3,9,21,1,82,1.1,1.1,0.7,1.8,1.0,0.3,0.11,-0.1,-0.1,8,48,8,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.1,0.06,0.1,17.4,22,10,13,6,3,13,20,65.0,7,21,15,6,21,43,57,0,1,10,5,50.0,0.57,0.29,0.1,0.2,14.2,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,17,0.98,15,1,0,1,0,0,3,0.17,2,0,0,1,0,0,29,21,58.0,612,767,79.8,10586,4640,6,43,7,1,48
2322,Salvi,es ESP,MF,Rayo Vallecano,es La Liga,33,1991,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,10,12,83.3,139,17,0,0,0,0,0
2323,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,22,2002,0,0,0,26.4,6,2,8,5,1,1,3,0,0,29,18,0,124,10,0,142,3.5,2.8,5.5,8.3,5.0,-3.5,0.05,2.5,2.2,65,83,91,0.23,0.08,0.3,0.19,0.27,0.13,0.21,0.34,0.11,0.31,26.4,40,19,18,18,4,16,39,41.0,23,26,6,20,10,50,25,0,6,56,16,28.6,2.12,0.61,0.09,0.31,25.7,13,1,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,124,4.7,62,38,14,6,2,2,6,0.23,1,1,3,1,0,0,14,35,28.6,733,987,74.3,13441,4485,62,86,15,4,83
2324,Diadie Samassékou,ml MLI,MF,Cádiz,es La Liga,28,1996,0,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,6,0.0,0.0,0.0,0,0.0,0.0,0.03,0.0,0.0,2,7,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,1.0,5,3,2,2,1,5,6,83.3,1,0,0,0,3,8,1,0,0,1,1,100.0,0.98,0.98,0.0,0.0,25.6,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,3,2.97,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,2,60.0,45,47,95.7,771,223,1,8,0,0,7
2325,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,28,1996,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,2,100.0,25,0,0,0,0,0,0
2326,Mama Samba Baldé,gw GNB,"FW,MF",Lyon,fr Ligue 1,29,1995,0,0,0,6.1,2,3,5,2,0,0,1,0,0,8,9,4,5,3,0,26,3.4,3.4,2.3,5.7,1.2,0.7,0.2,-1.4,-1.4,23,11,73,0.33,0.49,0.82,0.33,0.82,0.55,0.38,0.94,0.55,0.94,6.1,8,5,1,2,5,3,9,33.3,6,0,0,0,3,11,1,1,2,17,9,52.9,2.78,1.47,0.12,0.22,14.2,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,21,3.42,13,0,5,2,1,0,7,1.14,3,0,4,0,0,0,10,17,37.0,88,135,65.2,1223,294,13,4,4,0,11
2327,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,30,1994,33,33,2970,33.0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,1,38,0.0,0.0,0.2,0.2,0.2,-0.2,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,33.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,10,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35,1.06,136,101,78.7,14,8,11,14,42.4,8,6,1,1,14.3,8,0.24,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,4,0,100.0,880,1122,78.4,23308,15854,2,18,2,0,4
2328,Albert Sambi Lokonga,be BEL,MF,Luton Town,eng Premier League,25,1999,0,0,0,14.5,1,3,4,1,0,0,4,0,0,18,27,0,13,11,0,64,0.6,0.6,1.4,2,0.8,1.6,0.08,0.4,0.4,29,72,13,0.07,0.21,0.28,0.07,0.28,0.04,0.1,0.14,0.04,0.14,14.5,29,18,14,12,3,17,24,70.8,7,23,13,10,11,40,14,0,1,8,2,25.0,0.55,0.14,0.13,0.5,20.9,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,27,1.86,22,0,0,1,3,1,3,0.21,3,0,0,0,0,0,15,9,62.5,669,766,87.3,11099,3318,9,68,6,1,72
2329,Junior Sambia,fr FRA,"DF,MF",Salernitana,it Serie A,28,1996,0,0,0,11.5,1,2,3,1,0,0,4,0,0,9,15,0,28,11,0,38,0.5,0.5,0.9,1.4,0.6,1.1,0.04,0.5,0.5,23,41,37,0.09,0.17,0.26,0.09,0.26,0.05,0.07,0.12,0.05,0.12,11.5,12,5,8,1,3,6,11,54.5,5,15,7,8,11,23,28,0,1,12,4,33.3,1.05,0.35,0.08,0.25,25.9,5,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,27,2.36,18,4,1,3,1,0,4,0.35,2,2,0,0,0,0,23,12,65.7,397,508,78.1,6404,2412,12,30,10,5,41
2330,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,27,1997,0,0,0,1.7,1,0,1,1,0,0,1,1,0,8,3,0,1,2,0,5,0.1,0.1,0.1,0.1,0.2,-0.1,0.06,0.9,0.9,0,4,0,0.59,0.0,0.59,0.59,0.59,0.03,0.05,0.09,0.03,0.09,1.7,3,2,2,1,0,1,4,25.0,3,3,2,1,2,5,1,0,1,1,1,100.0,0.59,0.59,1.0,1.0,5.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,2,1.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,4,42.9,43,52,82.7,818,265,1,3,1,1,4
2331,Antonio Sanabria,py PAR,"FW,MF",Torino,it Serie A,28,1996,0,0,0,23.7,5,0,5,3,2,2,2,0,0,25,33,3,6,6,0,68,9.3,7.7,1.4,9.1,0.9,-1.4,0.15,-4.3,-4.7,19,57,109,0.21,0.0,0.21,0.13,0.13,0.39,0.06,0.45,0.32,0.38,23.7,18,15,5,9,4,4,9,44.4,5,7,1,6,6,24,12,0,5,52,14,26.9,2.19,0.59,0.06,0.21,12.7,0,2,2,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,38,1.6,29,0,1,7,1,0,3,0.13,2,0,0,1,0,0,62,73,45.9,494,624,79.2,7261,1214,15,39,10,1,57
2332,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,24,2000,0,0,0,21.9,4,5,9,4,0,1,5,2,1,30,35,3,30,10,0,107,6.3,5.5,4.7,10.2,2.9,0.3,0.13,-2.3,-1.5,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47,21.9,19,11,3,10,6,8,21,38.1,13,5,1,4,10,29,5,0,4,41,11,26.8,1.87,0.5,0.1,0.36,15.6,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,84,3.83,68,0,6,6,4,0,9,0.41,8,0,0,1,0,0,24,18,57.1,641,802,79.9,9165,2212,42,80,34,4,121
2333,Renato Sanches,pt POR,MF,Roma,it Serie A,27,1997,0,0,0,1.6,1,0,1,1,0,0,2,0,0,6,3,0,4,0,0,5,0.1,0.1,0.2,0.3,0.1,-0.2,0.04,0.9,0.9,5,10,5,0.62,0.0,0.62,0.62,0.62,0.05,0.14,0.19,0.05,0.19,1.6,2,1,1,1,0,2,3,66.7,1,2,0,2,0,2,1,0,1,2,1,50.0,1.23,0.62,0.5,1.0,19.1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,6,3.7,6,0,0,0,0,0,1,0.62,1,0,0,0,0,0,1,2,33.3,67,77,87.0,1065,220,3,5,2,1,10
2334,Ricard Sánchez,es ESP,DF,Granada,es La Liga,24,2000,0,0,0,25.5,3,0,3,3,0,0,8,0,0,27,21,5,82,13,0,97,1.0,1.0,1.9,2.9,2.7,-1.9,0.07,2.0,2.0,49,84,103,0.12,0.0,0.12,0.12,0.12,0.04,0.08,0.11,0.04,0.11,25.5,29,18,15,8,6,12,24,50.0,12,32,4,28,13,42,64,0,3,14,5,35.7,0.55,0.2,0.21,0.6,19.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,42,1.65,40,2,0,0,0,0,1,0.04,1,0,0,0,0,0,19,18,51.4,820,1091,75.2,13571,5329,22,63,29,18,84
2335,Alexis Sánchez,cl CHI,"FW,MF",Inter,it Serie A,36,1988,0,0,0,8.5,2,5,7,1,1,1,0,0,0,14,19,8,31,1,0,28,3.2,2.5,3.1,5.6,2.8,1.9,0.14,-1.2,-1.5,16,53,58,0.24,0.59,0.83,0.12,0.71,0.38,0.37,0.75,0.29,0.66,8.5,7,6,0,5,2,1,4,25.0,3,4,1,3,1,8,3,0,2,17,5,29.4,2.01,0.59,0.06,0.2,16.4,2,1,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,35,4.12,28,3,1,1,1,1,8,0.94,6,2,0,0,0,0,8,13,38.1,276,367,75.2,4719,1255,18,28,24,2,53
2336,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,27,1997,0,0,0,16.1,3,1,4,3,0,0,3,0,0,26,13,1,36,13,0,115,2.5,2.5,0.8,3.3,1.8,0.2,0.11,0.5,0.5,35,57,61,0.19,0.06,0.25,0.19,0.25,0.16,0.05,0.21,0.16,0.21,16.1,25,11,13,10,2,11,32,34.4,21,24,5,19,13,38,13,0,3,23,9,39.1,1.43,0.56,0.13,0.33,20.1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,33,2.05,24,0,2,2,3,2,2,0.12,2,0,0,0,0,0,7,19,26.9,378,545,69.4,6013,1779,12,32,14,6,57
2337,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,28,1996,0,0,0,0.9,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,4,0.1,0.1,0.0,0.1,0.0,0.0,0.12,-0.1,-0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.9,0,0,0,0,0,0,0,0.0,0,3,2,1,1,1,2,0,0,1,0,0.0,1.17,0.0,0.0,0.0,8.6,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,1,1.17,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,3,1,75.0,68,75,90.7,1045,377,0,13,0,0,2
2338,Juanlu Sánchez,es ESP,DF,Sevilla,es La Liga,21,2003,0,0,0,13.1,0,2,2,0,0,0,2,0,0,11,23,1,61,12,0,67,0.9,0.9,1.1,2,1.1,0.9,0.08,-0.9,-0.9,42,50,112,0.0,0.15,0.15,0.0,0.15,0.07,0.09,0.15,0.07,0.15,13.1,56,35,34,18,4,34,58,58.6,24,24,7,17,12,68,36,0,0,11,2,18.2,0.84,0.15,0.0,0.0,20.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,35,2.66,31,0,3,0,1,0,3,0.23,3,0,0,0,0,0,14,15,48.3,577,730,79.0,8548,2813,17,37,20,10,50
